"uniqway","year","islet","waypoint","trial_time","poll_species","plant_species","interaction","intyesno","perimeter","area","log_area","alpha"
"PAR-CONU-4-2019",2019,"Paradise","PAR-CONU-4",13:47:00,"Philonthus discoideus","Cocos nucifera","Philonthus discoideus-Cocos nucifera",1,2534,80413,11.2949311336387,"O"
"PAR-CONU-4-2019",2019,"Paradise","PAR-CONU-4",13:47:00,"Philonthus discoideus","Cocos nucifera","Philonthus discoideus-Cocos nucifera",1,2534,80413,11.2949311336387,"O"
"PAR-CONU-4-2019",2019,"Paradise","PAR-CONU-4",13:47:00,"Philonthus discoideus","Cocos nucifera","Philonthus discoideus-Cocos nucifera",1,2534,80413,11.2949311336387,"O"
"PAR-CONU-4-2019",2019,"Paradise","PAR-CONU-4",13:47:00,"Philonthus discoideus","Cocos nucifera","Philonthus discoideus-Cocos nucifera",1,2534,80413,11.2949311336387,"O"
"EAS-CONU-B-2019",2019,"Eastern","EAS-CONU-B",16:00:00,"Philonthus discoideus","Cocos nucifera","Philonthus discoideus-Cocos nucifera",1,4756,132576,11.7949113448771,"Q"
"FER-CONU-2-2019",2019,"Fern","FER-CONU-2",11:20:00,"Philonthus discoideus","Cocos nucifera","Philonthus discoideus-Cocos nucifera",1,266,4862,8.48920515487607,"G"
"PAR-CONU-4-2019",2019,"Paradise","PAR-CONU-4",13:47:00,"Philonthus discoideus","Cocos nucifera","Philonthus discoideus-Cocos nucifera",1,2534,80413,11.2949311336387,"O"
"PAR-CONU-4-2019",2019,"Paradise","PAR-CONU-4",13:47:00,"Philonthus discoideus","Cocos nucifera","Philonthus discoideus-Cocos nucifera",1,2534,80413,11.2949311336387,"O"
"PAR-CONU-4-2019",2019,"Paradise","PAR-CONU-4",13:47:00,"Philonthus discoideus","Cocos nucifera","Philonthus discoideus-Cocos nucifera",1,2534,80413,11.2949311336387,"O"
"PAR-CONU-4-2019",2019,"Paradise","PAR-CONU-4",13:47:00,"Philonthus discoideus","Cocos nucifera","Philonthus discoideus-Cocos nucifera",1,2534,80413,11.2949311336387,"O"
"PAR-CONU-4-2019",2019,"Paradise","PAR-CONU-4",13:47:00,"Philonthus discoideus","Cocos nucifera","Philonthus discoideus-Cocos nucifera",1,2534,80413,11.2949311336387,"O"
"PAR-CONU-4-2019",2019,"Paradise","PAR-CONU-4",13:47:00,"Philonthus discoideus","Cocos nucifera","Philonthus discoideus-Cocos nucifera",1,2534,80413,11.2949311336387,"O"
"PAR-CONU-4-2019",2019,"Paradise","PAR-CONU-4",13:47:00,"Philonthus discoideus","Cocos nucifera","Philonthus discoideus-Cocos nucifera",1,2534,80413,11.2949311336387,"O"
"PAR-CONU-4-2019",2019,"Paradise","PAR-CONU-4",13:47:00,"Philonthus discoideus","Cocos nucifera","Philonthus discoideus-Cocos nucifera",1,2534,80413,11.2949311336387,"O"
"PAR-CONU-4-2019",2019,"Paradise","PAR-CONU-4",13:47:00,"Philonthus discoideus","Cocos nucifera","Philonthus discoideus-Cocos nucifera",1,2534,80413,11.2949311336387,"O"
"PAR-CONU-4-2019",2019,"Paradise","PAR-CONU-4",13:47:00,"Philonthus discoideus","Cocos nucifera","Philonthus discoideus-Cocos nucifera",1,2534,80413,11.2949311336387,"O"
"PAR-CONU-4-2019",2019,"Paradise","PAR-CONU-4",13:47:00,"Philonthus discoideus","Cocos nucifera","Philonthus discoideus-Cocos nucifera",1,2534,80413,11.2949311336387,"O"
"PAR-CONU-4-2019",2019,"Paradise","PAR-CONU-4",13:47:00,"Philonthus discoideus","Cocos nucifera","Philonthus discoideus-Cocos nucifera",1,2534,80413,11.2949311336387,"O"
"PAR-CONU-4-2019",2019,"Paradise","PAR-CONU-4",13:47:00,"Philonthus discoideus","Cocos nucifera","Philonthus discoideus-Cocos nucifera",1,2534,80413,11.2949311336387,"O"
"PAR-CONU-4-2019",2019,"Paradise","PAR-CONU-4",13:47:00,"Philonthus discoideus","Cocos nucifera","Philonthus discoideus-Cocos nucifera",1,2534,80413,11.2949311336387,"O"
"PAR-CONU-4-2019",2019,"Paradise","PAR-CONU-4",13:47:00,"Philonthus discoideus","Cocos nucifera","Philonthus discoideus-Cocos nucifera",1,2534,80413,11.2949311336387,"O"
"PAR-CONU-4-2019",2019,"Paradise","PAR-CONU-4",13:47:00,"Philonthus discoideus","Cocos nucifera","Philonthus discoideus-Cocos nucifera",1,2534,80413,11.2949311336387,"O"
"CAS-CONU-1-2019",2019,"Castor","CAS-CONU-1",12:40:00,"Philonthus discoideus","Cocos nucifera","Philonthus discoideus-Cocos nucifera",1,242,3386,8.12740456269308,"E"
"PAR-CONU-4-2019",2019,"Paradise","PAR-CONU-4",13:47:00,"Philonthus discoideus","Cocos nucifera","Philonthus discoideus-Cocos nucifera",1,2534,80413,11.2949311336387,"O"
"PAR-CONU-4-2019",2019,"Paradise","PAR-CONU-4",13:47:00,"Philonthus discoideus","Cocos nucifera","Philonthus discoideus-Cocos nucifera",1,2534,80413,11.2949311336387,"O"
"PAR-CONU-4-2019",2019,"Paradise","PAR-CONU-4",13:47:00,"Philonthus discoideus","Cocos nucifera","Philonthus discoideus-Cocos nucifera",1,2534,80413,11.2949311336387,"O"
"PAR-CONU-4-2019",2019,"Paradise","PAR-CONU-4",13:47:00,"Philonthus discoideus","Cocos nucifera","Philonthus discoideus-Cocos nucifera",1,2534,80413,11.2949311336387,"O"
"PAR-CONU-4-2019",2019,"Paradise","PAR-CONU-4",13:47:00,"Philonthus discoideus","Cocos nucifera","Philonthus discoideus-Cocos nucifera",1,2534,80413,11.2949311336387,"O"
"PAR-CONU-4-2019",2019,"Paradise","PAR-CONU-4",13:47:00,"Philonthus discoideus","Cocos nucifera","Philonthus discoideus-Cocos nucifera",1,2534,80413,11.2949311336387,"O"
"PAR-CONU-4-2019",2019,"Paradise","PAR-CONU-4",13:47:00,"Philonthus discoideus","Cocos nucifera","Philonthus discoideus-Cocos nucifera",1,2534,80413,11.2949311336387,"O"
"SAC-CONU-A-2019",2019,"Sacia","SAC-CONU-A",09:00:00,"Philonthus discoideus","Cocos nucifera","Philonthus discoideus-Cocos nucifera",1,204,2442,7.80057265467065,"B"
"PAR-CONU-4-2019",2019,"Paradise","PAR-CONU-4",13:47:00,"Philonthus discoideus","Cocos nucifera","Philonthus discoideus-Cocos nucifera",1,2534,80413,11.2949311336387,"O"
"EAS-CONU-B-2019",2019,"Eastern","EAS-CONU-B",16:00:00,"Philonthus discoideus","Cocos nucifera","Philonthus discoideus-Cocos nucifera",1,4756,132576,11.7949113448771,"Q"
"KAU-CONU-4-2019",2019,"Kaula","KAU-CONU-4",09:45:00,"Philonthus discoideus","Cocos nucifera","Philonthus discoideus-Cocos nucifera",1,7662,331810,12.7123177949221,"S"
"PAR-CONU-4-2019",2019,"Paradise","PAR-CONU-4",13:47:00,"Philonthus discoideus","Cocos nucifera","Philonthus discoideus-Cocos nucifera",1,2534,80413,11.2949311336387,"O"
"HOL-CONU-1-2019",2019,"Holei","HOL-CONU-1",13:40:00,"Philonthus discoideus","Cocos nucifera","Philonthus discoideus-Cocos nucifera",1,4261,195746,12.1845731794169,"R"
"HOL-CONU-1-2019",2019,"Holei","HOL-CONU-1",13:40:00,"Philonthus discoideus","Cocos nucifera","Philonthus discoideus-Cocos nucifera",1,4261,195746,12.1845731794169,"R"
"PAR-CONU-4-2019",2019,"Paradise","PAR-CONU-4",13:47:00,"Philonthus discoideus","Cocos nucifera","Philonthus discoideus-Cocos nucifera",1,2534,80413,11.2949311336387,"O"
"PAR-CONU-4-2019",2019,"Paradise","PAR-CONU-4",13:47:00,"Philonthus discoideus","Cocos nucifera","Philonthus discoideus-Cocos nucifera",1,2534,80413,11.2949311336387,"O"
"EAS-CONU-B-2019",2019,"Eastern","EAS-CONU-B",16:00:00,"Philonthus discoideus","Cocos nucifera","Philonthus discoideus-Cocos nucifera",1,4756,132576,11.7949113448771,"Q"
"PAR-CONU-4-2019",2019,"Paradise","PAR-CONU-4",13:47:00,"Philonthus discoideus","Cocos nucifera","Philonthus discoideus-Cocos nucifera",1,2534,80413,11.2949311336387,"O"
"EAS-CONU-B-2019",2019,"Eastern","EAS-CONU-B",16:00:00,"Philonthus discoideus","Cocos nucifera","Philonthus discoideus-Cocos nucifera",1,4756,132576,11.7949113448771,"Q"
"PAR-CONU-4-2019",2019,"Paradise","PAR-CONU-4",13:47:00,"Philonthus discoideus","Cocos nucifera","Philonthus discoideus-Cocos nucifera",1,2534,80413,11.2949311336387,"O"
"PAR-CONU-4-2019",2019,"Paradise","PAR-CONU-4",13:47:00,"Philonthus discoideus","Cocos nucifera","Philonthus discoideus-Cocos nucifera",1,2534,80413,11.2949311336387,"O"
"PAR-CONU-4-2019",2019,"Paradise","PAR-CONU-4",13:47:00,"Philonthus discoideus","Cocos nucifera","Philonthus discoideus-Cocos nucifera",1,2534,80413,11.2949311336387,"O"
"CAS-CONU-1-2019",2019,"Castor","CAS-CONU-1",12:55:00,"Philonthus discoideus","Cocos nucifera","Philonthus discoideus-Cocos nucifera",1,242,3386,8.12740456269308,"E"
"CAS-CONU-1-2019",2019,"Castor","CAS-CONU-1",13:05:00,"Philonthus discoideus","Cocos nucifera","Philonthus discoideus-Cocos nucifera",1,242,3386,8.12740456269308,"E"
"SAN-HEFO-G-2019",2019,"Sand","SAN-HEFO-G",10:15:00,"Physis holdhausi","Heliotropium foertherianum","Physis holdhausi-Heliotropium foertherianum",1,1771,80056,11.2904816687703,"N"
"HOS-HEFO-B-2019",2019,"Hos","HOS-HEFO-B",16:20:00,"Physis holdhausi","Heliotropium foertherianum","Physis holdhausi-Heliotropium foertherianum",1,561,9118,9.11800576077339,"J"
"WHI-SCTA-2-2019",2019,"Whippoorwill","WHI-SCTA-2",13:25:00,"Physis holdhausi","Scaevola taccada","Physis holdhausi-Scaevola taccada",1,1019,16787,9.72836005632241,"L"
"FRI-HEFO-3-2019",2019,"Frigate","FRI-HEFO-3",14:55:00,"Physis holdhausi","Heliotropium foertherianum","Physis holdhausi-Heliotropium foertherianum",1,462,7199,8.8816974064693,"H"
"KAU-CAL-1-2019",2019,"Kaula","KAU-CAL-1",10:50:00,"Physis holdhausi","Calophyllum inophyllum","Physis holdhausi-Calophyllum inophyllum",1,7662,331810,12.7123177949221,"S"
"SAC-HEFO-A-2019",2019,"Sacia","SAC-HEFO-A",10:00:00,"Physis holdhausi","Heliotropium foertherianum","Physis holdhausi-Heliotropium foertherianum",1,204,2442,7.80057265467065,"B"
"DUD-HEFO-A-2019",2019,"Dudley","DUD-HEFO-A",13:27:00,"Physis holdhausi","Heliotropium foertherianum","Physis holdhausi-Heliotropium foertherianum",1,445,10249,9.23493541883156,"K"
"SAN-HEFO-C-2019",2019,"Sand","SAN-HEFO-C",09:25:00,"Physis holdhausi","Heliotropium foertherianum","Physis holdhausi-Heliotropium foertherianum",1,1771,80056,11.2904816687703,"N"
"WHI-HEFO-3-2019",2019,"Whippoorwill","WHI-HEFO-3",14:15:00,"Physis holdhausi","Heliotropium foertherianum","Physis holdhausi-Heliotropium foertherianum",1,1019,16787,9.72836005632241,"L"
"SAN-HEFO-C-2019",2019,"Sand","SAN-HEFO-C",09:25:00,"Physis holdhausi","Heliotropium foertherianum","Physis holdhausi-Heliotropium foertherianum",1,1771,80056,11.2904816687703,"N"
"DUD-HEFO-A-2019",2019,"Dudley","DUD-HEFO-A",13:27:00,"Physis holdhausi","Heliotropium foertherianum","Physis holdhausi-Heliotropium foertherianum",1,445,10249,9.23493541883156,"K"
"SAN-HEFO-G-2019",2019,"Sand","SAN-HEFO-G",10:15:00,"Physis holdhausi","Heliotropium foertherianum","Physis holdhausi-Heliotropium foertherianum",1,1771,80056,11.2904816687703,"N"
"HOS-HEFO-C-2019",2019,"Hos","HOS-HEFO-C",17:10:00,"Physis holdhausi","Heliotropium foertherianum","Physis holdhausi-Heliotropium foertherianum",1,561,9118,9.11800576077339,"J"
"SAN-HEFO-B-2019",2019,"Sand","SAN-HEFO-B",10:00:00,"Physis holdhausi","Heliotropium foertherianum","Physis holdhausi-Heliotropium foertherianum",1,1771,80056,11.2904816687703,"N"
"AVI-HEFO-2-2019",2019,"Cooper","AVI-HEFO-2",14:30:00,"Physis holdhausi","Heliotropium foertherianum","Physis holdhausi-Heliotropium foertherianum",1,11918,1116182,13.9254244910642,"T"
"KAU-CAL-1-2019",2019,"Kaula","KAU-CAL-1",10:50:00,"Physis holdhausi","Calophyllum inophyllum","Physis holdhausi-Calophyllum inophyllum",1,7662,331810,12.7123177949221,"S"
"HOL-HEFO-B-2019",2019,"Holei","HOL-HEFO-B",10:53:00,"Physis holdhausi","Heliotropium foertherianum","Physis holdhausi-Heliotropium foertherianum",1,4261,195746,12.1845731794169,"R"
"HOS-HEFO-C-2019",2019,"Hos","HOS-HEFO-C",17:10:00,"Physis holdhausi","Heliotropium foertherianum","Physis holdhausi-Heliotropium foertherianum",1,561,9118,9.11800576077339,"J"
"LES-SCTA-B-2019",2019,"Leslie","LES-SCTA-B",11:35:00,"Physis holdhausi","Scaevola taccada","Physis holdhausi-Scaevola taccada",1,452,7978,8.98444303246535,"I"
"LES-SCTA-1-2019",2019,"Leslie","LES-SCTA-1",13:35:00,"Physis holdhausi","Scaevola taccada","Physis holdhausi-Scaevola taccada",1,452,7978,8.98444303246535,"I"
"SOU-HEFO-5-2019",2019,"South Fighter","SOU-HEFO-5",15:55:00,"Physis holdhausi","Heliotropium foertherianum","Physis holdhausi-Heliotropium foertherianum",1,2267,95660,11.4685555172343,"P"
"BUN-HEFO-3-2019",2019,"Bunker","BUN-HEFO-3",12:10:00,"Physis holdhausi","Heliotropium foertherianum","Physis holdhausi-Heliotropium foertherianum",1,159,1810,7.50108212425987,"A"
"DUD-HEFO-C-2019",2019,"Dudley","DUD-HEFO-C",14:43:00,"Physis holdhausi","Heliotropium foertherianum","Physis holdhausi-Heliotropium foertherianum",1,445,10249,9.23493541883156,"K"
"HON-HEFO-1-2019",2019,"Hon","HON-HEFO-1",15:53:00,"Physis holdhausi","Heliotropium foertherianum","Physis holdhausi-Heliotropium foertherianum",1,268,2936,7.98480338973441,"C"
"SOU-HEFO-5-2019",2019,"South Fighter","SOU-HEFO-5",15:55:00,"Physis holdhausi","Heliotropium foertherianum","Physis holdhausi-Heliotropium foertherianum",1,2267,95660,11.4685555172343,"P"
"LES-HEFO-2-2019",2019,"Leslie","LES-HEFO-2",13:36:00,"Physis holdhausi","Heliotropium foertherianum","Physis holdhausi-Heliotropium foertherianum",1,452,7978,8.98444303246535,"I"
"SAN-HEFO-C-2019",2019,"Sand","SAN-HEFO-C",09:36:00,"Physis holdhausi","Heliotropium foertherianum","Physis holdhausi-Heliotropium foertherianum",1,1771,80056,11.2904816687703,"N"
"EAS-HEFO-4-2019",2019,"Eastern","EAS-HEFO-4",14:31:00,"Physis holdhausi","Heliotropium foertherianum","Physis holdhausi-Heliotropium foertherianum",1,4756,132576,11.7949113448771,"Q"
"HOL-HEFO-C-2019",2019,"Holei","HOL-HEFO-C",11:25:00,"Physis holdhausi","Heliotropium foertherianum","Physis holdhausi-Heliotropium foertherianum",1,4261,195746,12.1845731794169,"R"
"KAU-CAL-1-2019",2019,"Kaula","KAU-CAL-1",10:35:00,"Physis holdhausi","Calophyllum inophyllum","Physis holdhausi-Calophyllum inophyllum",1,7662,331810,12.7123177949221,"S"
"LES-HEFO-B-2019",2019,"Leslie","LES-HEFO-B",10:55:00,"Physis holdhausi","Heliotropium foertherianum","Physis holdhausi-Heliotropium foertherianum",1,452,7978,8.98444303246535,"I"
"KAU-CAL-1-2019",2019,"Kaula","KAU-CAL-1",11:15:00,"Physis holdhausi","Calophyllum inophyllum","Physis holdhausi-Calophyllum inophyllum",1,7662,331810,12.7123177949221,"S"
"PAR-HEFO-B-2019",2019,"Paradise","PAR-HEFO-B",16:40:00,"Piletocera signiferalis","Heliotropium foertherianum","Piletocera signiferalis-Heliotropium foertherianum",1,2534,80413,11.2949311336387,"O"
"LOS-HEFO-1-2019",2019,"Lost","LOS-HEFO-1",10:48:00,"Piletocera signiferalis","Heliotropium foertherianum","Piletocera signiferalis-Heliotropium foertherianum",1,330,3451,8.146419323098,"F"
"BUN-SCTA-2-2019",2019,"Bunker","BUN-SCTA-2",11:20:00,"Piletocera signiferalis","Scaevola taccada","Piletocera signiferalis-Scaevola taccada",1,159,1810,7.50108212425987,"A"
"WHI-HEFO-A-2019",2019,"Whippoorwill","WHI-HEFO-A",11:15:00,"Piletocera signiferalis","Heliotropium foertherianum","Piletocera signiferalis-Heliotropium foertherianum",1,1019,16787,9.72836005632241,"L"
"SOU-HEFO-5-2019",2019,"South Fighter","SOU-HEFO-5",15:55:00,"Piletocera signiferalis","Heliotropium foertherianum","Piletocera signiferalis-Heliotropium foertherianum",1,2267,95660,11.4685555172343,"P"
"PAP-HEFO-E-2019",2019,"Holei","PAP-HEFO-E",15:25:00,"Piletocera signiferalis","Heliotropium foertherianum","Piletocera signiferalis-Heliotropium foertherianum",1,4261,195746,12.1845731794169,"R"
"NOR-HEFO-4-2019",2019,"North Fighter","NOR-HEFO-4",13:00:00,"Piletocera signiferalis","Heliotropium foertherianum","Piletocera signiferalis-Heliotropium foertherianum",1,1981,70687,11.1660169594471,"M"
"HOS-HEFO-B-2019",2019,"Hos","HOS-HEFO-B",16:20:00,"Piletocera signiferalis","Heliotropium foertherianum","Piletocera signiferalis-Heliotropium foertherianum",1,561,9118,9.11800576077339,"J"
"WHI-HEFO-A-2019",2019,"Whippoorwill","WHI-HEFO-A",13:49:00,"Piletocera signiferalis","Heliotropium foertherianum","Piletocera signiferalis-Heliotropium foertherianum",1,1019,16787,9.72836005632241,"L"
"SAN-SCTA-B-2019",2019,"Sand","SAN-SCTA-B",11:25:00,"Piletocera signiferalis","Scaevola taccada","Piletocera signiferalis-Scaevola taccada",1,1771,80056,11.2904816687703,"N"
"HOS-HEFO-B-2019",2019,"Hos","HOS-HEFO-B",16:25:00,"Piletocera signiferalis","Heliotropium foertherianum","Piletocera signiferalis-Heliotropium foertherianum",1,561,9118,9.11800576077339,"J"
"BUN-HEFO-3-2019",2019,"Bunker","BUN-HEFO-3",12:10:00,"Piletocera signiferalis","Heliotropium foertherianum","Piletocera signiferalis-Heliotropium foertherianum",1,159,1810,7.50108212425987,"A"
"LOS-HEFO-3-2019",2019,"Lost","LOS-HEFO-3",12:00:00,"Piletocera signiferalis","Heliotropium foertherianum","Piletocera signiferalis-Heliotropium foertherianum",1,330,3451,8.146419323098,"F"
"PAR-CONU-4-2019",2019,"Paradise","PAR-CONU-4",13:47:00,"Platyzosteria soror","Cocos nucifera","Platyzosteria soror-Cocos nucifera",1,2534,80413,11.2949311336387,"O"
"PAR-CONU-4-2019",2019,"Paradise","PAR-CONU-4",13:47:00,"Platyzosteria soror","Cocos nucifera","Platyzosteria soror-Cocos nucifera",1,2534,80413,11.2949311336387,"O"
"PAR-CONU-4-2019",2019,"Paradise","PAR-CONU-4",13:47:00,"Platyzosteria soror","Cocos nucifera","Platyzosteria soror-Cocos nucifera",1,2534,80413,11.2949311336387,"O"
"COO-SPERM-1-2019",2019,"Cooper","COO-SPERM-1",11:10:00,"Polistes aurifer","Spermacoce assurgens","Polistes aurifer-Spermacoce assurgens",1,11918,1116182,13.9254244910642,"T"
"AVI-CONU-1-2019",2019,"Cooper","AVI-CONU-1",13:25:00,"Polistes aurifer","Cocos nucifera","Polistes aurifer-Cocos nucifera",1,11918,1116182,13.9254244910642,"T"
"SAC-CONU-1-2019",2019,"Sacia","SAC-CONU-1",14:41:00,"Polistes aurifer","Cocos nucifera","Polistes aurifer-Cocos nucifera",1,204,2442,7.80057265467065,"B"
"PAR-HEFO-1-2019",2019,"Paradise","PAR-HEFO-1",16:32:00,"Polistes aurifer","Heliotropium foertherianum","Polistes aurifer-Heliotropium foertherianum",1,2534,80413,11.2949311336387,"O"
"COO-SPERM-1-2019",2019,"Cooper","COO-SPERM-1",11:10:00,"Polistes aurifer","Spermacoce assurgens","Polistes aurifer-Spermacoce assurgens",1,11918,1116182,13.9254244910642,"T"
"PAR-HEFO-1-2019",2019,"Paradise","PAR-HEFO-1",16:32:00,"Polistes aurifer","Heliotropium foertherianum","Polistes aurifer-Heliotropium foertherianum",1,2534,80413,11.2949311336387,"O"
"NOR-HEFO-4-2019",2019,"North Fighter","NOR-HEFO-4",11:15:00,"Polistes aurifer","Heliotropium foertherianum","Polistes aurifer-Heliotropium foertherianum",1,1981,70687,11.1660169594471,"M"
"COO-CONU-2-2019",2019,"Cooper","COO-CONU-2",14:15:00,"Polistes aurifer","Cocos nucifera","Polistes aurifer-Cocos nucifera",1,11918,1116182,13.9254244910642,"T"
"POR-HEFO-3-2019",2019,"Portsmouth","POR-HEFO-3",13:15:00,"Pseudeuxesta prima","Heliotropium foertherianum","Pseudeuxesta prima-Heliotropium foertherianum",1,277,3306,8.10349427838097,"D"
"LES-HEFO-1-2019",2019,"Leslie","LES-HEFO-1",13:05:00,"Pseudeuxesta prima","Heliotropium foertherianum","Pseudeuxesta prima-Heliotropium foertherianum",1,452,7978,8.98444303246535,"I"
"SAC-HEFO-A-2019",2019,"Sacia","SAC-HEFO-A",14:45:00,"Pseudeuxesta prima","Heliotropium foertherianum","Pseudeuxesta prima-Heliotropium foertherianum",1,204,2442,7.80057265467065,"B"
"EAS-HEFO-4-2019",2019,"Eastern","EAS-HEFO-4",14:25:00,"Pseudeuxesta prima","Heliotropium foertherianum","Pseudeuxesta prima-Heliotropium foertherianum",1,4756,132576,11.7949113448771,"Q"
"AVI-HEFO-3-2019",2019,"Cooper","AVI-HEFO-3",16:45:00,"Pseudeuxesta prima","Heliotropium foertherianum","Pseudeuxesta prima-Heliotropium foertherianum",1,11918,1116182,13.9254244910642,"T"
"EAS-HEFO-4-2019",2019,"Eastern","EAS-HEFO-4",14:25:00,"Pseudeuxesta prima","Heliotropium foertherianum","Pseudeuxesta prima-Heliotropium foertherianum",1,4756,132576,11.7949113448771,"Q"
"PAP-HEFO-D-2019",2019,"Holei","PAP-HEFO-D",14:30:00,"Pseudeuxesta prima","Heliotropium foertherianum","Pseudeuxesta prima-Heliotropium foertherianum",1,4261,195746,12.1845731794169,"R"
"LOS-HEFO-1-2019",2019,"Lost","LOS-HEFO-1",10:48:00,"Pseudeuxesta prima","Heliotropium foertherianum","Pseudeuxesta prima-Heliotropium foertherianum",1,330,3451,8.146419323098,"F"
"BUN-HEFO-2-2019",2019,"Bunker","BUN-HEFO-2",10:45:00,"Pseudeuxesta prima","Heliotropium foertherianum","Pseudeuxesta prima-Heliotropium foertherianum",1,159,1810,7.50108212425987,"A"
"EAS-HEFO-4-2019",2019,"Eastern","EAS-HEFO-4",14:25:00,"Pseudeuxesta prima","Heliotropium foertherianum","Pseudeuxesta prima-Heliotropium foertherianum",1,4756,132576,11.7949113448771,"Q"
"AVI-HEFO-1-2019",2019,"Cooper","AVI-HEFO-1",11:30:00,"Pseudeuxesta prima","Heliotropium foertherianum","Pseudeuxesta prima-Heliotropium foertherianum",1,11918,1116182,13.9254244910642,"T"
"SAC-CONU-A-2019",2019,"Sacia","SAC-CONU-A",09:05:00,"Pseudeuxesta prima","Cocos nucifera","Pseudeuxesta prima-Cocos nucifera",1,204,2442,7.80057265467065,"B"
"SAC-HEFO-A-2019",2019,"Sacia","SAC-HEFO-A",09:55:00,"Sarcophaga peregrina","Heliotropium foertherianum","Sarcophaga peregrina-Heliotropium foertherianum",1,204,2442,7.80057265467065,"B"
"NOR-HEFO-4-2019",2019,"North Fighter","NOR-HEFO-4",13:00:00,"Sarcophaga peregrina","Heliotropium foertherianum","Sarcophaga peregrina-Heliotropium foertherianum",1,1981,70687,11.1660169594471,"M"
"AVI-HEFO-3-2019",2019,"Cooper","AVI-HEFO-3",12:15:00,"Sarcophaga peregrina","Heliotropium foertherianum","Sarcophaga peregrina-Heliotropium foertherianum",1,11918,1116182,13.9254244910642,"T"
"LES-HEFO-1-2019",2019,"Leslie","LES-HEFO-1",13:05:00,"Sarcophaga peregrina","Heliotropium foertherianum","Sarcophaga peregrina-Heliotropium foertherianum",1,452,7978,8.98444303246535,"I"
"CAS-HEFO-A-2019",2019,"Castor","CAS-HEFO-A",10:35:00,"Sarcophaga peregrina","Heliotropium foertherianum","Sarcophaga peregrina-Heliotropium foertherianum",1,242,3386,8.12740456269308,"E"
"NOR-SCTA-A-2019",2019,"North Fighter","NOR-SCTA-A",10:15:00,"Sarcophaga peregrina","Scaevola taccada","Sarcophaga peregrina-Scaevola taccada",1,1981,70687,11.1660169594471,"M"
"EAS-HEFO-B-2019",2019,"Eastern","EAS-HEFO-B",10:30:00,"Sarcophaga peregrina","Heliotropium foertherianum","Sarcophaga peregrina-Heliotropium foertherianum",1,4756,132576,11.7949113448771,"Q"
"SOU-HEFO-2-2019",2019,"South Fighter","SOU-HEFO-2",14:30:00,"Sarcophaga peregrina","Heliotropium foertherianum","Sarcophaga peregrina-Heliotropium foertherianum",1,2267,95660,11.4685555172343,"P"
"COO-HEFO-2-2019",2019,"Cooper","COO-HEFO-2",09:10:00,"Sarcophaga peregrina","Heliotropium foertherianum","Sarcophaga peregrina-Heliotropium foertherianum",1,11918,1116182,13.9254244910642,"T"
"AVI-HEFO-3-2019",2019,"Cooper","AVI-HEFO-3",16:45:00,"Sarcophaga peregrina","Heliotropium foertherianum","Sarcophaga peregrina-Heliotropium foertherianum",1,11918,1116182,13.9254244910642,"T"
"NOR-HEFO-3-2019",2019,"North Fighter","NOR-HEFO-3",09:47:00,"Sarcophaga peregrina","Heliotropium foertherianum","Sarcophaga peregrina-Heliotropium foertherianum",1,1981,70687,11.1660169594471,"M"
"SAC-HEFO-A-2019",2019,"Sacia","SAC-HEFO-A",14:50:00,"Sarcophaga peregrina","Heliotropium foertherianum","Sarcophaga peregrina-Heliotropium foertherianum",1,204,2442,7.80057265467065,"B"
"NOR-HEFO-3-2019",2019,"North Fighter","NOR-HEFO-3",09:40:00,"Sarcophaga peregrina","Heliotropium foertherianum","Sarcophaga peregrina-Heliotropium foertherianum",1,1981,70687,11.1660169594471,"M"
"WHI-HEFO-1-2019",2019,"Whippoorwill","WHI-HEFO-1",11:06:00,"Sarcophaga peregrina","Heliotropium foertherianum","Sarcophaga peregrina-Heliotropium foertherianum",1,1019,16787,9.72836005632241,"L"
"LES-HEFO-1-2019",2019,"Leslie","LES-HEFO-1",13:05:00,"Sarcophaga peregrina","Heliotropium foertherianum","Sarcophaga peregrina-Heliotropium foertherianum",1,452,7978,8.98444303246535,"I"
"LOS-HEFO-1-2019",2019,"Lost","LOS-HEFO-1",10:54:00,"Sceliphron caementarium","Heliotropium foertherianum","Sceliphron caementarium-Heliotropium foertherianum",1,330,3451,8.146419323098,"F"
"KAU-HEFO-3-2019",2019,"Kaula","KAU-HEFO-3",11:45:00,"Sceliphron caementarium","Heliotropium foertherianum","Sceliphron caementarium-Heliotropium foertherianum",1,7662,331810,12.7123177949221,"S"
"KAU-CONU-2-2019",2019,"Kaula","KAU-CONU-2",10:56:00,"Sceliphron caementarium","Cocos nucifera","Sceliphron caementarium-Cocos nucifera",1,7662,331810,12.7123177949221,"S"
"EAS-CONU-B-2019",2019,"Eastern","EAS-CONU-B",16:00:00,"Scholastes palmyra","Cocos nucifera","Scholastes palmyra-Cocos nucifera",1,4756,132576,11.7949113448771,"Q"
"PAP-CONU-2-2019",2019,"Holei","PAP-CONU-2",13:23:00,"Scholastes palmyra","Cocos nucifera","Scholastes palmyra-Cocos nucifera",1,4261,195746,12.1845731794169,"R"
"HON-CONU-1-2019",2019,"Hon","HON-CONU-1",15:25:00,"Scholastes palmyra","Cocos nucifera","Scholastes palmyra-Cocos nucifera",1,268,2936,7.98480338973441,"C"
